,Date,County,Event,Location,Lat,Long,Deaths,Injured,Missing,Houses.Destroyed,Evacuated,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Losses..Local,Education.centers,Damages.in.crops.Ha.,Lost.Cattle,Lost.Goats,Lost.Livestock,source,Comments
398,4/28/2013,Turkana,Flood,Lodwar,3.1155165,35.6040785,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Swept Away One Body.
399,4/16/2013,Nyandarua,Flood,Nyandarua,-0.1803855,36.5229641,0,3,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Swept Away Three Bodies And Destroyed House.
400,4/16/2013,Nyandarua,Flood,Nyahururu,0.0351644,36.3642919,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rain That Caused Ewaso Nyiro Burst And Swept Away One Body.
401,4/15/2013,Nyandarua,Flood,Nyandarua,-0.1803855,36.5229641,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Swept Away One Body.
402,4/15/2013,Mandera,Flood,Mandera,3.9356389,41.8551162,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Swept Away Two Bodies.
403,5/15/2013,Keiyo-Marakwet,Flood,Elgeyo-Marakwet.,1.0498237,35.4781926,2,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Swept Away Two Bodies.
404,4/16/2013,Kitui,Flood,Kitui,-1.3750813,37.9952144,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall Causing House Collapse.
405,4/16/2013,Nairobi,Flood,Adumai,-1.2920659,36.8219462,2,1,0,0,0,0,,5,,,0,0,0,0,0,Desinventar,Heavy Rainfall That Caused House Collapse And Cause Seriously Injured.
406,,Meru,Flood,Meru Central,0.0514721,37.6456042,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Found Floating In River Gathita
407,11/30/2015,Migori,Flood,Nyatike,-0.9708135,34.1976882,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
408,11/27/2015,Kakamega,Flood,Kakamega,0.2827307,34.7518631,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
409,11/27/2015,Bungoma,Flood,Bungoma,0.5695252,34.5583766,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
410,12/14/2015,Narok,Flood,Olulunga,-1.0037707,35.6630132,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Ssept Away While Trying To Cross Stream
411,12/14/2015,Kericho,Flood,Buret,-0.3688967,35.286286,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Drowning While Swimming In River Chemoit
412,4/30/2013,Tana-River,Flood,Tana River,-0.9628511,39.8698303,0,0,0,0,0,0,,225,,,0,0,0,0,0,Desinventar,"Already Intergrated, Main Raod Is Impassable And Hola Waldena Bridge Is Broken"
413,4/30/2013,Tana-River,Flood,Tana North,-0.9628511,39.8698303,0,0,0,0,0,0,,584,,,0,0,0,0,0,Desinventar,Waiting For The Situation To Normalize And Relief Is Being Distributed.
414,4/30/2013,Keiyo-Marakwet,Flood,Cheles Marakwet,1.0498237,35.4781926,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Raina Were Received In That Area Causing Landslide. One Kilometer Kapsowar-Chesoi Road Was Blocked.
415,4/26/2013,Kisii,Flood,Lari Magina,-0.950376,36.624859,3,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Railway Line And Road To Kijabe Mission Hospital Was Blocked By Bolders Caused By Mud Slide And Debris.
416,4/27/2013,Bungoma,Flood,Kibochi,0.6274591,34.6408841,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,He Was Crossing The River Chwele When He Was Swept Away
417,4/20/2013,Machakos,Flood,Kathulani Sub Matuu,-1.1407002,37.5481236,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,She Went Swimming With Her Two Young Sisters At A Nearby Dam When She Drowned
418,4/23/2013,Kiambu,Flood,Nkumari Sub In Nkubu,-0.0646591,37.667929,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,A Dead Body Was Found Floating On The River Bank
419,2/23/2013,Narok,Flood,Oloii,-1.0875428,35.8770642,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,A Dead Body Was Found Floating On The River Bank
420,4/15/2013,Baringo,Flood,Prkera River Mogotio,-0.0207658,35.9560546,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,This Happened When The Man Tried To Cross The River But Overcome With Ranging River. The Body Was Retrieved 10 Kilometres Away Alon The River.
421,4/22/2013,Baringo,Flood,Kimailel,0.8554988,36.0893406,3,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,There Was Rain That Hit The Upper Part Of The Hills Leading To Massive Flash Floods Down Hill Which Caught The Children Unaware.
422,4/18/2013,Garissa,Flood,Garissa,-0.4532293,39.6460988,18,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Farms And People Affected By Floods.
423,4/16/2013,Kilifi,Flood,Margarini,-3.033333,40.066667,1,0,0,0,0,0,,2000,,,0,0,0,0,0,Desinventar,People Were Displaced By Floods. Vessel Capsized.
424,4/16/2013,Nyandarua,Flood,Nyahururu,0.0351644,36.3642919,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Middle Aged Woman Found Floating In Ewaso Nyiro River.
425,4/15/2013,Nyandarua,Flood,Nyandarua,-0.1803855,36.5229641,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Swept Away By Raging Water
426,4/15/2013,Mandera,Flood,Mandera,3.9356389,41.8551162,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Swept Away
427,4/15/2013,Uasin-Gishu,Flood,Timboroa-Koibatek,0.0854953,35.5302127,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Due To A Windy Rain A Roof Of One Class Room In Equator
428,4/14/2013,Muranga,Flood,Kairo Lpocation,-0.7839281,37.0400339,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Flash Floods Swept Away A House And Two People Managed To Be Rescued.
429,4/13/2013,Vihiga,Flood,Mulundu,0.0809437,34.7488798,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Deceased Drowned At River Mugogo
430,04-12-13,Makueni,Flood,Sultan Hamud,-2.0168394,37.3693679,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,A Wman Was Swept Away By River Muooni And He Body Recovered At Masimba 35kms Away.
431,04-11-13,Machakos,Flood,Wamuyu,-1.5176837,37.2634146,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,He Went For A Long Call In The Toilet And San. Body Not Yet Retrieved.
432,04-11-13,Machakos,Flood,Muthetheni,-1.5015071,37.5188067,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,He Was Going To Work When He Decided To Cross Kyaimu Seasonal River And Was Swept Down Te Stream.
433,04-09-13,Migori,Flood,Nyatike,-0.9708135,34.1976882,0,0,0,195,0,0,,1572,,,0,0,0,0,0,Desinventar,Expecting Reief From Krcs And Special Programmes.
434,04-10-13,Nakuru,Flood,Mogotio,-0.0207658,35.9560546,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Man Was Swept Away By Water And The Body Recovered. Taken To Elda Ravine District Mortuary Hospital.
435,04-08-13,Nakuru,Flood,Naivasha,-0.7171778,36.4310251,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Need Urgent Repair M/V To Use Alternative Route
436,04-08-13,Muranga,Flood,Kendubay,-0.3684466,34.649701,1,0,0,0,0,0,,215,,,0,0,0,0,0,Desinventar,Some Of The Affected People Seeked Refuge From Relatives While Others Camped At Koura Secondary School.
437,12-02-15,Meru,Flood,Igoji West,-0.1813733,37.6759087,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
438,04-03-13,Keiyo-Marakwet,Flood,Elgeyo Marakwet,1.0498237,35.4781926,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
439,11-10-15,Tharaka-Nithi,Flood,Chuka,-0.322865,37.6546274,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,1 Pit Latrine Sunk At Ndagani Within Chuka Township And Damaged 1 Room In The Hostel Used By Chuka University Students. Some Roads In Chiakariga And [...]
440,11-10-15,Nandi,Flood,Nandi East,0.1835867,35.1268781,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,2 Toilets Collapsed In Kokamei Primary School In Chepkunyuk Location
441,12/14/2015,Meru,Flood,Tigania,0.186016,37.767992,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Found Floating In River Kamuraitha
442,12/14/2015,Machakos,Flood,Emali,-2.079689,37.4731352,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Fel Into 10feet Underground Water Tank
443,12/14/2015,Nyandarua,Flood,Haraka,-0.1803855,36.5229641,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Dead
444,12/13/2015,Nairobi,Flood,Nairobi,-1.2920659,36.8219462,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Yet To Be Retrieved
445,11/15/2015,Nakuru,Flood,Rongai,-0.1705283,35.8552598,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Burgei Bridge Was Swept Away.
446,11-10-15,Garissa,Flood,Garissa,-0.4532293,39.6460988,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,People Displaced.county Commissioner And Disaster Committee In The Area Distributed Food And Non-Food Items.
447,11/15/2015,Keiyo-Marakwet,Flood,Kapsawar And Chesois,0.948567,35.5084609,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Roads Are In Bad Condition . Animals Swept Away.
448,11/15/2015,Isiolo,Flood,Merti,1.0611702,38.6660903,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Ewaso Nyiro River Burst Its Banks Causing Floods.
449,11/15/2015,Migori,Flood,Nyatike,-0.9708135,34.1976882,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"River Sabwani Broke Its Banks And Destroyed Crops, Pit Latrines And Feeder Roads Were In Bad Conditions."
450,11-10-15,Migori,Flood,Trans Nzoia- Sabaot,1.0566667,34.9506625,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,River Kuja Broke Its Banks Causing Floods. Residents Advised To Move To Higher Grounds.
451,04-07-13,Muranga,Flood,Gatumbi/ Nyagachi,-0.7805201,36.9622135,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
452,04-03-13,Keiyo-Marakwet,Flood,Elgeyo Marakwet,1.0498237,35.4781926,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
453,04-03-13,Migori,Flood,Migori,-1.0706976,34.4752715,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
454,3/30/2013,Marsabit,Flood,Marsabit,2.3354966,37.9943453,3,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,
455,3/20/2013,Tana-River,Flood,Madogo,-0.4725528,39.6027669,3,0,0,1,0,0,,5,,,0,0,0,0,0,Desinventar,A Manyatta Was Destroyed By Raging Waters With The 3 Deaceased Inside
456,04-07-13,Kisumu,Flood,Nyando,-0.1992024,35.0167866,0,0,0,0,0,165,,825,,,0,0,0,0,0,Desinventar,People Forced To Seek Refuge On Higher Grounds To Escape Rising Waters
457,04-07-13,Garissa,Flood,Gaissa,-0.4532293,39.6460988,0,0,0,0,0,0,,1000,,,0,0,0,0,0,Desinventar,People Forced To Abandon Their Homesteads Due To Floods And Seek Refuge On Higher Grounds
458,04-07-13,Narok,Flood,Mulot,-1.09111,35.8707449,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Victim Was Swept Away While Trying To Cross Stream
459,04-02-13,Narok,Flood,Doroboni River,-1.0875428,35.8770642,4,2,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,People Were Swept Away While Traveling In A Vehichle
460,03-04-13,Narok,Flood,Masurura (Transmara),-1.0875428,35.8770642,1,1,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Drowning Occured After A Pickup Was Swept Away
461,04-03-13,Narok,Flood,Naikara,-1.6,35.7,1,1,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Male Aged 14 Years Survived
462,4/13/2013,Narok,Flood,Ololunga Narok South,-1.104111,36.0893406,10,0,2,0,0,0,,0,,,1,0,0,0,0,Desinventar,Two Pupils From Leshuta Primary School Were Swept Away
463,4/13/2013,Kajiado,Flood,Ole Polos River,-1.4955571,36.6249125,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Retrieved 500 Metres Downstream
464,3/29/2013,Kajiado,Flood,Ngong,-1.3562118,36.6687545,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Swept Away By Running Waters After Heavy Downpour
465,3/29/2013,Nairobi,Flood,Cbd,-1.2920659,36.8219462,0,2,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,2 People Almost Drowned In Running Waters
466,3/29/2013,Nairobi,Flood,Ngoro,-3.2261675,35.4466595,4,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Deaceased Were Swept Away By Flooding Waters.
467,3/29/2013,Nairobi,Flood,Kawangware,-1.2822722,36.7523652,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Retrieved And Taken To Chiromo Mortuary
468,12/13/2015,Nairobi,Flood,Ruai,-1.2558961,36.986028,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Body Retrieved
469,11-10-15,Kajiado,Flood,Kajiado North,-1.8420731,36.7918599,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Murram Roads Were Destroyed.
470,10-05-15,Garissa,Flood,Lagdera,-0.4532293,39.6460988,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Unknown Number Of Livestock Died.
471,5/13/2012,Nakuru,Flood,Ngondi Trading Centre,-0.3030988,36.080026,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
472,03-04-12,Migori,Flood,Rapogi,-0.9074294,34.4710368,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
473,5/30/2012,Tana-River,Flood,Dobale,-0.9628511,39.8698303,0,0,0,193,0,0,,0,,,0,0,0,0,0,Desinventar,193 Household Affected.
474,5/30/2012,Tana-River,Flood,Gelwa Marembo,-0.9628511,39.8698303,0,0,0,54,0,0,,0,,,0,0,0,0,0,Desinventar,54 Household Affected.
475,5/30/2012,Tana-River,Flood,Kiomo Ngumu,-0.9628511,39.8698303,0,0,0,35,0,0,,0,,,0,0,0,0,0,Desinventar,35 Household Affected.
476,5/30/2012,Tana-River,Flood,Miyesa,-0.9628511,39.8698303,0,0,0,147,0,0,,0,,,0,0,0,0,0,Desinventar,147 Household Affected.
477,5/30/2012,Tana-River,Flood,Bilisa-Korlabe C,-0.9628511,39.8698303,0,0,0,180,0,0,,0,,,0,0,0,0,0,Desinventar,180 Household Affected.
478,5/30/2012,Tana-River,Flood,Bilisa-Korlabe B,-0.9628511,39.8698303,0,0,0,165,0,0,,0,,,0,0,0,0,0,Desinventar,165 Household Affected.
479,5/30/2012,Tana-River,Flood,Bilisa-Korlabe A,-0.9628511,39.8698303,0,0,0,176,0,0,,0,,,0,0,0,0,0,Desinventar,176 Household Affected.
480,5/30/2012,Tana-River,Flood,Galili-Tianaga,-0.9628511,39.8698303,0,0,0,41,0,0,,0,,,0,0,0,0,0,Desinventar,41 Household Affected.
481,5/30/2012,Tana-River,Flood,Galili-Wolkon,-0.9628511,39.8698303,0,0,0,91,0,0,,0,,,0,0,0,0,0,Desinventar,91 Household Were Affected.
482,5/30/2012,Tana-River,Flood,Galili-Ferry,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
483,5/30/2012,Tana-River,Flood,Shirikisho-Umoja,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
484,5/30/2012,Tana-River,Flood,Shirikisho-Matomba,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
485,5/30/2012,Tana-River,Flood,Shirikisho-Matomba,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
486,5/30/2012,Tana-River,Flood,Shirikisho-Matomba,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
487,5/30/2012,Tana-River,Flood,Ndera-Bahati C,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
488,5/30/2012,Tana-River,Flood,Ndera-Bahati B,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
489,5/30/2012,Tana-River,Flood,Ndera-Bahati A,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
490,5/30/2012,Tana-River,Flood,Ndera-Balatiro,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
491,5/30/2012,Tana-River,Flood,Mwina-Salama B,-0.9628511,39.8698303,0,0,0,30,0,0,,0,,,0,0,0,0,0,Desinventar,30 Household Affected.
492,5/30/2012,Tana-River,Flood,Mwina-Lazima A,-2.116667,40.1666669,0,0,0,70,0,0,,0,,,0,0,0,0,0,Desinventar,70 House Hold Were Affected
493,5/30/2012,Tana-River,Flood,Mwina-Hakani,-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
494,5/30/2012,Tana-River,Flood,Mwina (Huluba),-0.9628511,39.8698303,0,0,0,112,0,0,,0,,,0,0,0,0,0,Desinventar,112 House Hold Affected.
495,5/30/2012,Tana-River,Flood,Mwina (Tulichani),-0.9628511,39.8698303,0,0,0,98,0,0,,0,,,0,0,0,0,0,Desinventar,98 Household Affected.
496,5/30/2012,Tana-River,Flood,Mwina (Fejji),-0.9628511,39.8698303,0,0,0,48,0,0,,0,,,0,0,0,0,0,Desinventar,48 Household Affected
497,5/30/2012,Tana-River,Flood,Mwina (Eskadek),-0.9628511,39.8698303,0,0,0,86,0,0,,0,,,0,0,0,0,0,Desinventar,86 Household Affected.
498,5/30/2012,Tana-River,Flood,Mwina (Hada),-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
499,5/30/2012,Tana-River,Flood,Mwina (Chelwa),-0.9628511,39.8698303,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
500,5/30/2012,Tana-River,Flood,Mwina (Senangu),-0.9628511,39.8698303,0,0,0,160,0,0,,0,,,0,0,0,0,0,Desinventar,110 Household Were Affected
501,5/30/2012,Tana-River,Flood,Mwina (Godhey),-0.9628511,39.8698303,0,0,0,110,0,0,,0,,,0,0,0,0,0,Desinventar,110 Household Were Affected.
502,5/30/2012,Tana-River,Flood,Mwina (Bora Imani),-0.9628511,39.8698303,0,0,0,48,0,0,,0,,,0,0,0,0,0,Desinventar,48 Household Were Affected.
503,4/19/2012,Homa Bay,Flood,Central Kabuoch,-0.764958,34.4393666,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
504,4/19/2012,Kisumu,Flood,River Awach Tende,-0.483333,34.616667,0,0,0,0,0,68,,441,,,0,0,0,0,0,Desinventar,
505,05-06-12,Machakos,Flood,Lower Yatta,-1.5176837,37.2634146,0,0,0,0,1,0,,0,,,0,0,0,0,0,Desinventar,One Person Marooned By Water
506,05-04-12,Nairobi,Flood,Ruai,-1.2558961,36.986028,0,0,0,0,0,0,,100,,,0,0,0,0,0,Desinventar,100 People Were Marooned With Floods
507,05-04-12,Kajiado,Flood,River Lelempe Along Magadi Rd,-1.3954461,36.7313557,3,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
508,05-04-12,Machakos,Flood,Athi River,-1.4577245,36.9785033,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Several Houses Were Submerged,Four Families Displaced And Thirteen Households Marooned"
509,4/24/2012,Kajiado,Flood,Intilal,-2.0980751,36.7819505,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,100 Homesteads With All The Properties Were Swept
510,4/28/2012,Nakuru,Flood,Munyu Mai-Mahiu,-0.9820293,36.5864447,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
511,06-01-08,Mombasa,Flood,Changamwe And Kisima Cha Zamanis,-4.0208447,39.6274817,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
512,06-01-08,Mombasa,Flood,"Likoni, Miritini, Port Reitz",-4.0383963,39.6103709,0,0,0,0,0,13,,585,,,0,0,0,0,0,Desinventar,
513,12/22/2009,Nairobi,Flood,Makadara,-1.2952979,36.8721139,0,0,0,0,0,33,,0,,,0,0,0,0,0,Desinventar,
514,12/22/2009,Nairobi,Flood,Kibera,-1.3114845,36.7879475,0,0,0,60,0,0,,0,,,0,0,0,0,0,Desinventar,
515,01-06-10,Kitui,Flood,Mutomo,-1.846384,38.2084547,0,0,0,6,0,0,,0,,,0,0,0,0,0,Desinventar,
516,01-06-10,Narok,Flood,Oloipito,-1.0875428,35.8770642,0,0,0,75,0,0,,0,,,0,0,0,0,0,Desinventar,60 Households Were Displaced
517,10/21/2009,Tana-River,Flood,Kipini,-2.5265605,40.529246,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
518,10/21/2009,Kisumu,Flood,"Kigoche, Sande Magare",-0.1395961,34.9330896,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,216 Families Were Affected
519,11-01-08,Taita-Taveta,Flood,Kimorigo,-3.3160687,38.4849923,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
520,05-01-09,Trans-Nzoia,Flood,Namanjalala,1.0696041,34.9992274,0,0,0,500,0,0,,0,,,0,0,0,0,0,Desinventar,
521,05-01-09,Turkana,Flood,Katilu,2.2742689,35.4316201,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
522,05-01-09,West Pokot,Flood,Sigor,1.4959744,35.4727149,0,0,0,367,0,0,,0,,,0,0,0,0,0,Desinventar,
523,05-01-09,Busia,Flood,Budalangi,0.0773679,34.041865,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,1000 Families Were Affected
524,05-01-09,Siaya,Flood,Usonga,0.0606193,34.2859671,0,0,0,0,0,0,,400,,,0,0,0,0,0,Desinventar,
525,05-01-09,Migori,Flood,"Onyodhi - Bala, Lwanda Konyango Trading Centre",-0.7666667,34.2666667,0,0,0,177,0,0,,0,,,0,0,0,0,0,Desinventar,
526,5/25/2010,Tana-River,Flood,Choa,-0.9628511,39.8698303,0,0,0,82,0,0,,548,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
527,5/25/2010,Tana-River,Flood,Baomo,-1.9127755,40.1177513,0,0,0,138,0,0,,1051,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
528,5/25/2010,Tana-River,Flood,Umoja/ Minjila,-2.3182637,40.1119893,0,0,0,127,0,0,,734,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
529,5/25/2010,Tana-River,Flood,Mikameni,-0.9628511,39.8698303,0,0,0,86,0,0,,762,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
530,5/25/2010,Tana-River,Flood,Miyesa,-0.9628511,39.8698303,0,0,0,136,0,0,,876,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
531,5/25/2010,Tana-River,Flood,Ngumo,-1.3086652,36.8001266,0,0,0,39,0,0,,212,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
532,5/25/2010,Tana-River,Flood,Eskedek,-0.9628511,39.8698303,0,0,0,60,0,0,,455,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
533,5/25/2010,Tana-River,Flood,Kokan Farm,-0.9628511,39.8698303,0,0,0,112,0,0,,711,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
534,5/25/2010,Tana-River,Flood,Tawakal,-0.9628511,39.8698303,0,0,0,107,0,0,,678,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
535,5/25/2010,Tana-River,Flood,Kiambeni,-0.9628511,39.8698303,0,0,0,172,0,0,,915,,,0,0,0,0,0,Desinventar,People Affected Are Located In The Relocation Camps
536,5/16/2010,Kiambu,Flood,Kwari,-1.1748105,36.8304102,0,0,0,2,0,0,,0,,,0,0,0,0,0,Desinventar,
537,4/25/2010,Laikipia,Flood,Timau,0.0854987,37.2383506,0,0,0,10,0,20,,0,,,0,0,0,0,0,Desinventar,
538,5/21/2010,Tana-River,Flood,Kiendeni,-0.9628511,39.8698303,0,0,0,30,0,0,,0,,,0,18,0,0,0,Desinventar,
